student_id;student_name;campus;id_CLO;skill_original;canonical_skill;score
M0024;Dewi Laras Subagja;Surabaya;SO_CLO-02-1;http;http;68.0
M0025;Dhika Kusuma Wicaksono;Jakarta;IAE2_CLO-02-2;php;php;100.0
M0025;Dhika Kusuma Wicaksono;ITS;ITS_AB235_CLO1;administrasi basis data;database administration;99.7
M0025;Dhika Kusuma Wicaksono;Surabaya;SMHP_CLO-04;konsep dasar sistem informasi;information systems;95.3
M0025;Dhika Kusuma Wicaksono;ITS;ITS_FD704_CLO1_295;infrastruktur sistem;it infrastructure;94.8
M0025;Dhika Kusuma Wicaksono;ITS;ITS_ADSD677_CLO1_290;struktur data;data structures;94.5
M0025;Dhika Kusuma Wicaksono;Jakarta;KSI_CLO-01-2;otorisasi;otorisasi;93.8
M0025;Dhika Kusuma Wicaksono;ITS;ITS_PSK856_CLO1_329;expert systems;expert systems;90.8
M0025;Dhika Kusuma Wicaksono;ITS;ITS_DDMJK126_CLO1;jaringan komputer;networking;90.4
M0025;Dhika Kusuma Wicaksono;Surabaya;SMHP_CLO-02;klasifikasi;klasifikasi;88.8
M0025;Dhika Kusuma Wicaksono;Surabaya;MDE_CLO-01;statistika/probabilitas;statistics;88.7
M0025;Dhika Kusuma Wicaksono;Surabaya;SMHP_CLO-01;crm;crm;87.6
M0025;Dhika Kusuma Wicaksono;Jakarta;APSI_CLO-02;basis data / database;database;87.3
M0025;Dhika Kusuma Wicaksono;Surabaya;JK_CLO-03-2;cisco;cisco networking;87.3
M0025;Dhika Kusuma Wicaksono;ITS;ITS_ADDD245_CLO1_332;analytics;analytics;86.1
M0025;Dhika Kusuma Wicaksono;ITS;ITS_PST697_CLO5;teknologi informasi;information technology;85.9
M0025;Dhika Kusuma Wicaksono;Jakarta;PSI_CLO-04-2;cloud computing;cloud computing;85.7
M0025;Dhika Kusuma Wicaksono;ITS;ITS_PSK856_CLO1_328;natural language processing;natural language processing;85.1
M0025;Dhika Kusuma Wicaksono;ITS;ITS_PST697_CLO1_311;tatakelola ti;it governance;83.7
M0025;Dhika Kusuma Wicaksono;Jakarta;JK_CLO-01-2;osi layer;osi model;83.4
M0025;Dhika Kusuma Wicaksono;Jakarta;PD_CLO-01;data mining;data mining;82.2
M0025;Dhika Kusuma Wicaksono;ITS;ITS_KL369_CLO1_388;algoritma;algorithms;81.3
M0025;Dhika Kusuma Wicaksono;Jakarta;TKMTI_CLO-01;cobit;cobit;80.3
M0025;Dhika Kusuma Wicaksono;ITS;ITS_ODFB259_CLO1;sistem fluss;flow systems;79.4
M0025;Dhika Kusuma Wicaksono;ITS;ITS_SBD331_CLO1_376;basis data logikal;database design;78.7
M0025;Dhika Kusuma Wicaksono;Surabaya;KA_CLO-01-1;devops;devops;76.5
M0025;Dhika Kusuma Wicaksono;Jakarta;IAE2_CLO-01-1;graphql;graphql;75.0
M0025;Dhika Kusuma Wicaksono;ITS;ITS_PD115_CLO5_274;komputasional;computational thinking;73.6
M0025;Dhika Kusuma Wicaksono;Surabaya;DWBI_CLO-02-2;data warehouse;data warehousing;73.2
M0026;Dimas Nasution;Jakarta;PPL_CLO-05-2;scm;scm;95.0
M0026;Dimas Nasution;Surabaya;EPRTI_CLO-01;konsep dasar sistem informasi;information systems;87.5
M0026;Dimas Nasution;ITS;ITS_ADSD677_CLO1_290;struktur data;data structures;82.0
M0026;Dimas Nasution;Surabaya;PAB_CLO-03-1;basis data / database;database;81.2
M0026;Dimas Nasution;ITS;ITS_PDAP829_CLO1_358;pemrograman;programming;80.0
M0026;Dimas Nasution;ITS;ITS_SKBM366_CLO3;validasi model simulasi sistem dinamika;system dynamics simulation;78.2
M0026;Dimas Nasution;Surabaya;DWBI_CLO-03;data warehouse;data warehousing;78.1
M0026;Dimas Nasution;Surabaya;PBO_CLO-02-2;oop;object-oriented programming;76.8
M0026;Dimas Nasution;Surabaya;MRP_CLO-03-1;erp;erp;75.5
M0026;Dimas Nasution;ITS;ITS_GP966_CLO1_278;algoritma graph;graph algorithms;75.4
M0026;Dimas Nasution;Surabaya;MDE_CLO-03;business intelligence;business intelligence;72.3
M0026;Dimas Nasution;ITS;ITS_SE608_CLO1_382;perangkat;hardware;71.1
M0027;Dina Sandi Fauzi;Surabaya;APSI_CLO-01-1;agile;agile;100.0
M0027;Dina Sandi Fauzi;Surabaya;DWBI_CLO-03;data warehouse;data warehousing;98.2
M0027;Dina Sandi Fauzi;ITS;ITS_PSK856_CLO1_328;natural language processing;natural language processing;98.0
M0027;Dina Sandi Fauzi;ITS;ITS_GP966_CLO1;knowledge graph;knowledge graph;96.2
M0027;Dina Sandi Fauzi;ITS;ITS_GP966_CLO1_280;algoritma graph;graph algorithms;95.3
M0027;Dina Sandi Fauzi;Surabaya;APSI_CLO-02-1;uml;uml;94.5
M0027;Dina Sandi Fauzi;Jakarta;JK_CLO-01-2;osi layer;osi model;91.2
M0027;Dina Sandi Fauzi;Surabaya;JK_CLO-01-2;jaringan komputer;networking;91.2
M0027;Dina Sandi Fauzi;ITS;ITS_KL369_CLO1_387;optimasi;optimization;90.9
M0027;Dina Sandi Fauzi;Jakarta;SBD_CLO-01-1;erd;erd;89.6
M0027;Dina Sandi Fauzi;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;89.5
M0027;Dina Sandi Fauzi;Surabaya;SO_CLO-03-2;linux;linux;89.5
M0027;Dina Sandi Fauzi;Jakarta;SE_CLO-02-1;erp;erp;87.6
M0027;Dina Sandi Fauzi;ITS;ITS_SE608_CLO1_382;perangkat;hardware;86.9
M0027;Dina Sandi Fauzi;Surabaya;PU_CLO-03-1;figma;figma;86.7
M0027;Dina Sandi Fauzi;Surabaya;JK_CLO-03-2;cisco;cisco networking;86.1
M0027;Dina Sandi Fauzi;ITS;ITS_MLTI487_CLO1;manajemen layanan ti;it service management;85.1
M0027;Dina Sandi Fauzi;ITS;ITS_ADSD677_CLO1_287;algoritma;algorithms;85.0
M0027;Dina Sandi Fauzi;Jakarta;SBD_CLO-01-2;basis data / database;database;84.4
M0027;Dina Sandi Fauzi;Jakarta;PPL_CLO-01-2;scrum;scrum;83.3
M0027;Dina Sandi Fauzi;Surabaya;PPL_CLO-01-2;prototyping;prototyping;83.3
M0027;Dina Sandi Fauzi;Jakarta;PSI_CLO-03;konsep dasar sistem informasi;information systems;83.0
M0027;Dina Sandi Fauzi;ITS;ITS_ADDD245_CLO1_333;diagnostic;diagnostic;82.3
M0027;Dina Sandi Fauzi;Surabaya;PD_CLO-02;data mining;data mining;82.3
M0027;Dina Sandi Fauzi;Jakarta;PPL_CLO-05-1;git;git;81.9
M0027;Dina Sandi Fauzi;ITS;ITS_SBD331_CLO1_378;query;sql;77.7
M0027;Dina Sandi Fauzi;Jakarta;AP_CLO-01-2;pseudocode;pseudocode;72.0
M0027;Dina Sandi Fauzi;Surabaya;AP_CLO-01-2;java;java;72.0
M0028;Eka Hakim;Surabaya;APB_CLO-02-2;microservices;microservices;83.5
M0028;Eka Hakim;ITS;ITS_PD115_CLO4;pemrograman;programming;73.0
M0028;Eka Hakim;Jakarta;MPPKI_CLO-02;konsep dasar sistem informasi;information systems;72.5
M0028;Eka Hakim;Surabaya;MPPKI_CLO-02;klasifikasi;klasifikasi;72.5
M0028;Eka Hakim;ITS;ITS_TML142_CLO1;machine learning;machine learning;72.1
M0028;Eka Hakim;Jakarta;PS2_CLO-01;statistika/probabilitas;statistics;71.3
M0028;Eka Hakim;Jakarta;SBD_CLO-03-2;basis data / database;database;71.1
M0028;Eka Hakim;Jakarta;JK_CLO-03-1;routing;routing;70.2
M0028;Eka Hakim;Surabaya;JK_CLO-03-1;jaringan komputer;networking;70.2
M0028;Eka Hakim;ITS;ITS_GP966_CLO1_278;algoritma graph;graph algorithms;66.3
M0028;Eka Hakim;Surabaya;MRP_CLO-03-1;erp;erp;66.1
M0028;Eka Hakim;ITS;ITS_PDSUT279_CLO1;pengumpulan data;data collection;66.1
M0028;Eka Hakim;Surabaya;PPL_CLO-02-2;github;github;65.9
M0028;Eka Hakim;ITS;ITS_ADSD677_CLO1_286;struktur data;data structures;65.1
M0028;Eka Hakim;ITS;ITS_SKBM366_CLO1;konsep sistem;konsep;64.3
M0028;Eka Hakim;Jakarta;KSI_CLO-01-2;otorisasi;otorisasi;64.1
M0028;Eka Hakim;ITS;ITS_PST944_CLO1;tatakelola keamanan informasi;information security;62.7
M0028;Eka Hakim;ITS;ITS_FD704_CLO1_295;infrastruktur sistem;it infrastructure;61.5
M0028;Eka Hakim;ITS;ITS_GP966_CLO1_279;menganalisa data;data analysis;60.9
M0028;Eka Hakim;Jakarta;AP_CLO-01-2;pseudocode;pseudocode;59.3
M0028;Eka Hakim;Surabaya;AP_CLO-01-2;java;java;59.3
M0028;Eka Hakim;ITS;ITS_IT052_CLO1;sistem komputer;computer systems;58.0
M0028;Eka Hakim;Jakarta;SO_CLO-04;firewall;firewall;57.1
M0028;Eka Hakim;Surabaya;APSI_CLO-03-1;uml;uml;56.3
M0029;Fadhil Eka Kurnia;Jakarta;MPPKI_CLO-01;konsep dasar sistem informasi;information systems;90.2
M0029;Fadhil Eka Kurnia;ITS;ITS_KL369_CLO1_388;algoritma;algorithms;90.0
M0029;Fadhil Eka Kurnia;ITS;ITS_ADDD245_CLO1_334;visualisasi;data visualization;78.2
M0029;Fadhil Eka Kurnia;ITS;ITS_PDAP829_CLO1_357;algoritma heuristik;heuristic algorithms;78.0
M0029;Fadhil Eka Kurnia;Jakarta;AP_CLO-02;algoritma & pemrograman dasar;algorithm & programming;76.1
M0029;Fadhil Eka Kurnia;Surabaya;APSI_CLO-01-1;agile;agile;73.5
M0029;Fadhil Eka Kurnia;ITS;ITS_DDMJK126_CLO5;jaringan komputer;networking;72.9
M0029;Fadhil Eka Kurnia;ITS;ITS_LDSD341_CLO1_343;struktur diskrit;discrete mathematics;72.8
M0029;Fadhil Eka Kurnia;Jakarta;CDAP_CLO-04;prototyping;prototyping;72.7
M0029;Fadhil Eka Kurnia;Jakarta;PPL_CLO-05-1;git;git;72.7
M0029;Fadhil Eka Kurnia;Jakarta;PBO_CLO-01;oop;object-oriented programming;71.6
M0029;Fadhil Eka Kurnia;Jakarta;KSI_CLO-04;vulnerability assessment;vulnerability assessment;71.0
M0029;Fadhil Eka Kurnia;ITS;ITS_PD115_CLO5_273;java;java;69.8
M0029;Fadhil Eka Kurnia;Jakarta;IAE2_CLO-02-1;python;python;67.8
M0029;Fadhil Eka Kurnia;ITS;ITS_PSK856_CLO1_324;ai;artificial intelligence;65.7
M0029;Fadhil Eka Kurnia;Jakarta;PPL_CLO-01-2;scrum;scrum;59.5
M0029;Fadhil Eka Kurnia;ITS;ITS_SBD331_CLO1_373;arsitektur sistem basis data;database architecture;58.3
M0029;Fadhil Eka Kurnia;ITS;ITS_DDMJK126_CLO6_265;arsitektur jaringan;network architecture;56.8
M0029;Fadhil Eka Kurnia;ITS;ITS_SKBM366_CLO1;konsep sistem;konsep;56.0
M0029;Fadhil Eka Kurnia;Jakarta;PD_CLO-03;data mining;data mining;54.1
M0030;Fadhil Rahmat Suhartono;Jakarta;JK_CLO-03-2;jaringan komputer;networking;98.2
M0030;Fadhil Rahmat Suhartono;Surabaya;JK_CLO-03-2;cisco;cisco networking;98.2
M0030;Fadhil Rahmat Suhartono;Jakarta;APSI_CLO-02;basis data / database;database;95.3
M0030;Fadhil Rahmat Suhartono;ITS;ITS_ADSD677_CLO1;pemrograman berorientasi objek;object-oriented programming;91.9
M0030;Fadhil Rahmat Suhartono;Surabaya;ATI_CLO-02;konsep dasar sistem informasi;information systems;89.1
M0030;Fadhil Rahmat Suhartono;Jakarta;JK_CLO-02-2;switching;network switching;88.7
M0030;Fadhil Rahmat Suhartono;Jakarta;JK_CLO-03-1;routing;routing;88.6
M0030;Fadhil Rahmat Suhartono;Surabaya;PAB_CLO-03-2;cloud computing;cloud computing;88.5
M0030;Fadhil Rahmat Suhartono;Surabaya;KA_CLO-03-1;docker;docker;88.0
M0030;Fadhil Rahmat Suhartono;Jakarta;SBD_CLO-02-1;sql;sql;87.2
M0030;Fadhil Rahmat Suhartono;ITS;ITS_PSK856_CLO1_323;cognitive problem solver;problem solving;86.6
M0030;Fadhil Rahmat Suhartono;Jakarta;PD_CLO-03;data mining;data mining;86.3
M0030;Fadhil Rahmat Suhartono;ITS;ITS_GP966_CLO1_278;algoritma graph;graph algorithms;85.7
M0030;Fadhil Rahmat Suhartono;Surabaya;PPL_CLO-03-1;git;git;84.9
M0030;Fadhil Rahmat Suhartono;Surabaya;MSI_CLO-06-1;machine learning;machine learning;84.8
M0030;Fadhil Rahmat Suhartono;Surabaya;APB_CLO-01-2;xml;xml;84.8
M0030;Fadhil Rahmat Suhartono;ITS;ITS_DDMJK126_CLO3_259;ipv4;ipv4;84.6
M0030;Fadhil Rahmat Suhartono;Jakarta;SE_CLO-02-2;sap;sap;84.3
M0030;Fadhil Rahmat Suhartono;Jakarta;KSI_CLO-02-1;kriptografi;cryptography;83.7
M0030;Fadhil Rahmat Suhartono;Jakarta;PSC_CLO-04-2;algoritma & pemrograman dasar;algorithm & programming;83.0
M0030;Fadhil Rahmat Suhartono;ITS;ITS_PST944_CLO1_317;manajemen resiko;risk management;82.2
M0030;Fadhil Rahmat Suhartono;Jakarta;SO_CLO-02-2;tcp/ip;tcp/ip;81.9
M0030;Fadhil Rahmat Suhartono;Surabaya;SO_CLO-02-2;linux;linux;81.9
M0030;Fadhil Rahmat Suhartono;Surabaya;PU_CLO-05;ui/ux design;ui/ux;81.6
M0030;Fadhil Rahmat Suhartono;ITS;ITS_SITI927_CLO3;strategi ti;it strategy;79.9
M0030;Fadhil Rahmat Suhartono;Surabaya;SE_CLO-01-1;erp;erp;78.6
M0030;Fadhil Rahmat Suhartono;Jakarta;DWBI_CLO-04;etl;etl;78.1
M0030;Fadhil Rahmat Suhartono;Jakarta;PBO_CLO-03-1;uml;uml;78.1
M0030;Fadhil Rahmat Suhartono;Jakarta;IAE2_CLO-02-2;php;php;77.8
M0030;Fadhil Rahmat Suhartono;Surabaya;APB_CLO-01-1;json;json;76.8
M0030;Fadhil Rahmat Suhartono;ITS;ITS_PBA126_CLO1;encoding;data encoding;71.2
M0030;Fadhil Rahmat Suhartono;Jakarta;MRP_CLO-01;scm;scm;70.8
M0030;Fadhil Rahmat Suhartono;ITS;ITS_PSK856_CLO1_328;natural language processing;natural language processing;68.2
M0030;Fadhil Rahmat Suhartono;Surabaya;PPL_CLO-02-2;github;github;66.2
M0030;Fadhil Rahmat Suhartono;Jakarta;IAE2_CLO-01-1;graphql;graphql;66.1
M0031;Farhan Irfan Hartanto;ITS;ITS_LDSD341_CLO1_342;matematika;mathematics;84.6
M0031;Farhan Irfan Hartanto;Jakarta;PSC_CLO-05;konsep dasar sistem informasi;information systems;84.2
M0031;Farhan Irfan Hartanto;ITS;ITS_SE608_CLO1_383;pemrograman open source;open source software;83.0
M0031;Farhan Irfan Hartanto;Jakarta;SO_CLO-01;linux;linux;81.9
M0031;Farhan Irfan Hartanto;ITS;ITS_FD704_CLO1_294;pengembangan keamanan data;data security;81.0
M0031;Farhan Irfan Hartanto;ITS;ITS_LDSD341_CLO1_343;struktur diskrit;discrete mathematics;79.3
M0031;Farhan Irfan Hartanto;Jakarta;KSI_CLO-01-1;kriptografi;cryptography;75.7
M0031;Farhan Irfan Hartanto;Jakarta;SO_CLO-04;firewall;firewall;75.1
M0031;Farhan Irfan Hartanto;Jakarta;KSI_CLO-04;vulnerability assessment;vulnerability assessment;74.8
M0031;Farhan Irfan Hartanto;Surabaya;PPL_CLO-02-2;github;github;74.0
M0031;Farhan Irfan Hartanto;Jakarta;MRP_CLO-02-1;erp;erp;72.8
M0031;Farhan Irfan Hartanto;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;71.8
M0031;Farhan Irfan Hartanto;Jakarta;PAW_CLO-03-2;html;html;70.8
M0031;Farhan Irfan Hartanto;Jakarta;PAW_CLO-04-1;php;php;68.6
M0031;Farhan Irfan Hartanto;Surabaya;JK_CLO-02;jaringan komputer;networking;66.0
M0031;Farhan Irfan Hartanto;ITS;ITS_PAI936_CLO1;keamanan informasi;information security;56.4
M0032;Farhan Kurniawan;Jakarta;AP_CLO-01-2;pseudocode;pseudocode;98.9
M0032;Farhan Kurniawan;Surabaya;AP_CLO-01-2;java;java;98.9
M0032;Farhan Kurniawan;ITS;ITS_DL830_CLO1_254;data lake;data lake;98.7
M0032;Farhan Kurniawan;Surabaya;PAB_CLO-01;konsep dasar sistem informasi;information systems;95.8
M0032;Farhan Kurniawan;ITS;ITS_FD704_CLO1_292;infrastruktur;it infrastructure;92.9
M0032;Farhan Kurniawan;Surabaya;PU_CLO-03-1;figma;figma;91.1
M0032;Farhan Kurniawan;Jakarta;TKMTI_CLO-02;cobit;cobit;89.6
M0032;Farhan Kurniawan;Jakarta;SE_CLO-01;erp;erp;86.8
M0032;Farhan Kurniawan;ITS;ITS_PSK856_CLO1_324;ai;artificial intelligence;86.0
M0032;Farhan Kurniawan;Surabaya;MDE_CLO-01;statistika/probabilitas;statistics;84.4
M0032;Farhan Kurniawan;ITS;ITS_PSDO774_CLO1;devops;devops;83.4
M0032;Farhan Kurniawan;Jakarta;SBD_CLO-03-2;basis data / database;database;81.8
M0032;Farhan Kurniawan;Surabaya;SMHP_CLO-01;crm;crm;81.6
M0032;Farhan Kurniawan;Surabaya;DWBI_CLO-02-1;cloud computing;cloud computing;81.1
M0032;Farhan Kurniawan;ITS;ITS_KL369_CLO1_389;komputasi lunak;soft computing;80.5
M0032;Farhan Kurniawan;Jakarta;MD_CLO-02;algoritma & pemrograman dasar;algorithm & programming;77.3
M0032;Farhan Kurniawan;Surabaya;APB_CLO-01-1;json;json;76.9
M0032;Farhan Kurniawan;ITS;ITS_PSK856_CLO1_323;cognitive problem solver;problem solving;76.0
M0032;Farhan Kurniawan;ITS;ITS_SITI927_CLO4;enterprise architecture;enterprise architecture;74.0
M0032;Farhan Kurniawan;Jakarta;SBD_CLO-01-1;erd;erd;73.3
M0032;Farhan Kurniawan;Surabaya;APB_CLO-01-2;xml;xml;71.8
M0032;Farhan Kurniawan;Jakarta;PSI_CLO-02;microsoft excel;excel;71.3
M0033;Fathur Wijaya;ITS;ITS_MRP265_CLO1_349;perencanaan agregat;aggregate planning;81.6
M0033;Fathur Wijaya;Jakarta;DT_CLO-03;konsep dasar sistem informasi;information systems;81.6
M0033;Fathur Wijaya;ITS;ITS_PST697_CLO1_311;tatakelola ti;it governance;80.9
M0033;Fathur Wijaya;Jakarta;JK_CLO-03-2;jaringan komputer;networking;80.8
M0033;Fathur Wijaya;Surabaya;JK_CLO-03-2;cisco;cisco networking;80.8
M0033;Fathur Wijaya;Surabaya;SE_CLO-01-2;sap;sap;80.6
M0033;Fathur Wijaya;Jakarta;KSI_CLO-01-2;otorisasi;otorisasi;79.8
M0033;Fathur Wijaya;Jakarta;SI_CLO-03;statistika/probabilitas;statistics;79.2
M0033;Fathur Wijaya;Jakarta;JK_CLO-01-2;osi layer;osi model;75.9
M0033;Fathur Wijaya;Jakarta;PAW_CLO-04-1;php;php;73.0
M0033;Fathur Wijaya;ITS;ITS_SBD331_CLO1;pengembangan sistem basis data;database development;72.9
M0033;Fathur Wijaya;ITS;ITS_ADDD245_CLO1_338;machine learning;machine learning;72.5
M0033;Fathur Wijaya;Surabaya;APB_CLO-01-1;json;json;70.9
M0033;Fathur Wijaya;Jakarta;PAW_CLO-01-2;rest api;rest api;70.2
M0033;Fathur Wijaya;Surabaya;PAW_CLO-01-2;css;css;70.2
M0033;Fathur Wijaya;Surabaya;PI_CLO-04;usability testing;usability testing;67.8
M0033;Fathur Wijaya;Surabaya;APB_CLO-03-1;basis data / database;database;67.7
M0033;Fathur Wijaya;Jakarta;SO_CLO-03-2;tcp/ip;tcp/ip;66.1
M0033;Fathur Wijaya;Surabaya;SO_CLO-03-2;linux;linux;66.1
M0033;Fathur Wijaya;ITS;ITS_SE608_CLO1;sistem enterprise;enterprise systems;65.7
M0033;Fathur Wijaya;Jakarta;PD_CLO-03;data mining;data mining;64.2
M0033;Fathur Wijaya;ITS;ITS_KL369_CLO1_388;algoritma;algorithms;63.7
M0033;Fathur Wijaya;Surabaya;DT_CLO-02;prototyping;prototyping;60.0
M0033;Fathur Wijaya;ITS;ITS_ADDD245_CLO1_331;analysis;analysis;58.9
M0033;Fathur Wijaya;ITS;ITS_PD115_CLO5_273;java;java;57.2
M0033;Fathur Wijaya;Jakarta;IAE2_CLO-01-1;graphql;graphql;52.4
M0034;Febri Anggraini;ITS;ITS_ADDD245_CLO1_335;konsep statistik;statistics;83.7
M0034;Febri Anggraini;Surabaya;SMHP_CLO-02;klasifikasi;klasifikasi;83.5
M0034;Febri Anggraini;Jakarta;KSI_CLO-02-2;otorisasi;otorisasi;79.9
M0034;Febri Anggraini;Surabaya;KSI_CLO-02-2;vulnerability assessment;vulnerability assessment;79.9
M0034;Febri Anggraini;ITS;ITS_SE608_CLO1;sistem enterprise;enterprise systems;79.3
M0034;Febri Anggraini;ITS;ITS_PST697_CLO1_313;tatakelola ti;it governance;78.4
M0034;Febri Anggraini;Jakarta;JK_CLO-01-1;switching;network switching;77.8
M0034;Febri Anggraini;Surabaya;JK_CLO-01-1;osi layer;osi model;77.8
M0034;Febri Anggraini;Jakarta;DT_CLO-03;konsep dasar sistem informasi;information systems;76.7
M0034;Febri Anggraini;Jakarta;TKMTI_CLO-03;cobit;cobit;74.8
M0034;Febri Anggraini;Jakarta;PPL_CLO-01-2;scrum;scrum;74.4
M0034;Febri Anggraini;Surabaya;PPL_CLO-01-2;prototyping;prototyping;74.4
M0034;Febri Anggraini;Surabaya;MRP_CLO-03-2;scm;scm;73.3
M0034;Febri Anggraini;Surabaya;PU_CLO-03-1;figma;figma;72.8
M0034;Febri Anggraini;Jakarta;PAW_CLO-03-2;html;html;70.2
M0034;Febri Anggraini;Surabaya;PPL_CLO-02-2;github;github;70.1
M0034;Febri Anggraini;Jakarta;AP_CLO-01-2;pseudocode;pseudocode;67.9
M0034;Febri Anggraini;Surabaya;AP_CLO-01-2;java;java;67.9
M0034;Febri Anggraini;ITS;ITS_IT052_CLO1_297;perangkat keras komputer;hardware;65.9
M0034;Febri Anggraini;ITS;ITS_MPB088_CLO1;proses bisnis;business process;65.1
M0034;Febri Anggraini;Jakarta;PAW_CLO-04-2;basis data / database;database;54.6
M0035;Febri Handoko;Jakarta;PSI_CLO-03;konsep dasar sistem informasi;information systems;93.5
M0035;Febri Handoko;ITS;ITS_ADDD245_CLO1_332;analytics;analytics;89.3
M0035;Febri Handoko;Jakarta;DWBI_CLO-04;etl;etl;85.5
M0035;Febri Handoko;Jakarta;TKMTI_CLO-03;cobit;cobit;81.3
M0035;Febri Handoko;ITS;ITS_SBD331_CLO1_375;pemodelan data;data modeling;77.6
M0035;Febri Handoko;Jakarta;SE_CLO-02-1;erp;erp;77.1
M0035;Febri Handoko;ITS;ITS_PBA126_CLO1_363;analisis data;data analysis;76.9
M0035;Febri Handoko;Jakarta;MD_CLO-02;algoritma & pemrograman dasar;algorithm & programming;76.4
M0035;Febri Handoko;ITS;ITS_SKBM366_CLO5;sistem keputusan berbasis model;decision support systems;75.8
M0035;Febri Handoko;Surabaya;APB_CLO-03-2;microservices;microservices;75.7
M0035;Febri Handoko;Jakarta;DT_CLO-02-2;prototyping;prototyping;75.6
M0035;Febri Handoko;ITS;ITS_LDSD341_CLO1_344;komputasional;computational thinking;75.0
M0035;Febri Handoko;ITS;ITS_PST697_CLO1_314;audit ti;it audit;74.8
M0035;Febri Handoko;Jakarta;JK_CLO-01-1;switching;network switching;74.3
M0035;Febri Handoko;Surabaya;JK_CLO-01-1;osi layer;osi model;74.3
M0035;Febri Handoko;Surabaya;KA_CLO-03-1;docker;docker;74.1
M0035;Febri Handoko;Jakarta;SBD_CLO-03-2;basis data / database;database;73.4
M0035;Febri Handoko;ITS;ITS_PD115_CLO4_271;java;java;70.9
M0035;Febri Handoko;ITS;ITS_ADDD245_CLO1_333;diagnostic;diagnostic;66.9
M0035;Febri Handoko;Surabaya;APB_CLO-01-2;xml;xml;66.3
M0035;Febri Handoko;Surabaya;SI_CLO-07;regresi;regression analysis;62.9
M0035;Febri Handoko;ITS;ITS_MLTI487_CLO1;manajemen layanan ti;it service management;61.6
M0035;Febri Handoko;Jakarta;SO_CLO-02-1;linux;linux;58.8
M0035;Febri Handoko;Surabaya;SO_CLO-02-1;http;http;58.8
M0035;Febri Handoko;ITS;ITS_PST944_CLO1;tatakelola keamanan informasi;information security;58.5
M0035;Febri Handoko;Surabaya;MSI_CLO-06-2;klasifikasi;klasifikasi;52.3
M0035;Febri Handoko;Surabaya;SMHP_CLO-03-1;data mining;data mining;46.5
M0036;Febri Permana;Jakarta;SO_CLO-01;linux;linux;100.0
M0036;Febri Permana;Surabaya;PPL_CLO-02-2;github;github;100.0
M0036;Febri Permana;ITS;ITS_PST697_CLO5;teknologi informasi;information technology;99.8
M0036;Febri Permana;ITS;ITS_PSK856_CLO1_329;expert systems;expert systems;98.3
M0036;Febri Permana;Jakarta;PAW_CLO-02-2;html;html;97.8
M0036;Febri Permana;Surabaya;PAW_CLO-02-2;laravel;laravel;97.8
M0036;Febri Permana;ITS;ITS_KL369_CLO1_387;optimasi;optimization;97.2
M0036;Febri Permana;Surabaya;PU_CLO-05;ui/ux design;ui/ux;95.6
M0036;Febri Permana;ITS;ITS_SE608_CLO1_385;crm;crm;95.5
M0036;Febri Permana;ITS;ITS_GP966_CLO1_278;algoritma graph;graph algorithms;95.2
M0036;Febri Permana;ITS;ITS_FD704_CLO1_295;infrastruktur sistem;it infrastructure;93.9
M0036;Febri Permana;Surabaya;DWBI_CLO-01;business intelligence;business intelligence;93.5
M0036;Febri Permana;Jakarta;PAW_CLO-02-1;php;php;93.5
M0036;Febri Permana;Surabaya;MSI_CLO-06-2;klasifikasi;klasifikasi;93.1
M0036;Febri Permana;ITS;ITS_LDSD341_CLO1;logika;logic;92.0
M0036;Febri Permana;Jakarta;PS_CLO-02;konsep dasar sistem informasi;information systems;90.8
M0036;Febri Permana;Jakarta;DT_CLO-02-2;prototyping;prototyping;88.3
M0036;Febri Permana;ITS;ITS_SITI927_CLO4_306;togaf;togaf;86.3
M0036;Febri Permana;ITS;ITS_ADDD245_CLO1_333;diagnostic;diagnostic;85.7
M0036;Febri Permana;Jakarta;KSI_CLO-01-2;otorisasi;otorisasi;83.4
M0036;Febri Permana;Surabaya;PPL_CLO-04;sprint;sprint;81.8
M0036;Febri Permana;Jakarta;MRP_CLO-01;scm;scm;79.3
M0036;Febri Permana;Jakarta;PS2_CLO-01;statistika/probabilitas;statistics;79.2
M0036;Febri Permana;Jakarta;IAE2_CLO-01-1;graphql;graphql;79.2
M0036;Febri Permana;Surabaya;SMHP_CLO-03-1;data mining;data mining;77.4
M0036;Febri Permana;Surabaya;KA_CLO-01-2;agile;agile;74.5
M0036;Febri Permana;ITS;ITS_SITI927_CLO4;enterprise architecture;enterprise architecture;69.1
M0037;Galang Aditya Kusuma;ITS;ITS_ODFB259_CLO1_353;contingencies factors;contingency planning;87.2
M0037;Galang Aditya Kusuma;Surabaya;ATI_CLO-01;konsep dasar sistem informasi;information systems;86.4
M0037;Galang Aditya Kusuma;Jakarta;AP_CLO-01-1;flowchart;flowchart;86.1
M0037;Galang Aditya Kusuma;Surabaya;AP_CLO-01-1;python;python;86.1
M0037;Galang Aditya Kusuma;Jakarta;PAW_CLO-04-1;php;php;85.8
M0037;Galang Aditya Kusuma;Surabaya;PBO_CLO-02-2;oop;object-oriented programming;80.3
M0037;Galang Aditya Kusuma;Jakarta;DWBI_CLO-01-2;kpi;kpi;79.7
